ID,File,Line,Context
474,fs/File.zig,1670,") catch |err| switch (err) { |             error.RangeNotLocked => unreachable, // Function assumes unlocked. |             error.Unexpected => unreachable, // Resource deallocation must succeed."
475,fs/File.zig,1671,"error.RangeNotLocked => unreachable, // Function assumes unlocked. |             error.Unexpected => unreachable, // Resource deallocation must succeed. |         };"
476,fs/File.zig,1675,"return posix.flock(file.handle, posix.LOCK.UN) catch |err| switch (err) { |             error.WouldBlock => unreachable, // unlocking can't block |             error.SystemResources => unreachable, //..."
477,fs/File.zig,1676,"error.WouldBlock => unreachable, // unlocking can't block |             error.SystemResources => unreachable, // We are deallocating resources. |             error.FileLocksNotSupported => unreachable..."
478,fs/File.zig,1677,"error.SystemResources => unreachable, // We are deallocating resources. |             error.FileLocksNotSupported => unreachable, // We already got the lock. |             error.Unexpected => unreacha..."
479,fs/File.zig,1678,"error.FileLocksNotSupported => unreachable, // We already got the lock. |             error.Unexpected => unreachable, // Resource deallocation must succeed. |         };"
480,fs/File.zig,1751,") catch |err| switch (err) { |             error.WouldBlock => unreachable, // File was not locked in exclusive mode. |             else => |e| return e,"
481,fs/File.zig,1761,") catch |err| switch (err) { |             error.RangeNotLocked => unreachable, // File was not locked. |             error.Unexpected => unreachable, // Resource deallocation must succeed."
482,fs/File.zig,1762,"error.RangeNotLocked => unreachable, // File was not locked. |             error.Unexpected => unreachable, // Resource deallocation must succeed. |         };"
483,fs/File.zig,1766,"return posix.flock(file.handle, posix.LOCK.SH | posix.LOCK.NB) catch |err| switch (err) { |             error.WouldBlock => unreachable, // File was not locked in exclusive mode. |             else =>..."
484,fs/test.zig,67,"}, |                         else => unreachable, |                     }"
485,fs/test.zig,112,"'\\' => '/', |                 else => unreachable, |             }, self.path_sep);"
486,fs/test.zig,291,"}, |                 else => unreachable, |             };"
487,fs.zig,565,"const real_path = std.posix.realpathZ(&symlink_path_buf, &real_path_buf) catch |err| switch (err) { |             error.InvalidWtf8 => unreachable, // Windows-only |             error.NetworkNotFound ..."
488,fs.zig,566,"error.InvalidWtf8 => unreachable, // Windows-only |             error.NetworkNotFound => unreachable, // Windows-only |             else => |e| return e,"
489,fs.zig,576,".linux => return posix.readlinkZ(""/proc/self/exe"", out_buffer) catch |err| switch (err) { |             error.InvalidUtf8 => unreachable, // WASI-only |             error.InvalidWtf8 => unreachable, /..."
490,fs.zig,577,"error.InvalidUtf8 => unreachable, // WASI-only |             error.InvalidWtf8 => unreachable, // Windows-only |             error.UnsupportedReparsePointType => unreachable, // Windows-only"
491,fs.zig,578,"error.InvalidWtf8 => unreachable, // Windows-only |             error.UnsupportedReparsePointType => unreachable, // Windows-only |             error.NetworkNotFound => unreachable, // Windows-only"
492,fs.zig,579,"error.UnsupportedReparsePointType => unreachable, // Windows-only |             error.NetworkNotFound => unreachable, // Windows-only |             else => |e| return e,"
493,fs.zig,583,".solaris, .illumos => return posix.readlinkZ(""/proc/self/path/a.out"", out_buffer) catch |err| switch (err) { |             error.InvalidUtf8 => unreachable, // WASI-only |             error.InvalidWtf..."
494,fs.zig,584,"error.InvalidUtf8 => unreachable, // WASI-only |             error.InvalidWtf8 => unreachable, // Windows-only |             error.UnsupportedReparsePointType => unreachable, // Windows-only"
495,fs.zig,585,"error.InvalidWtf8 => unreachable, // Windows-only |             error.UnsupportedReparsePointType => unreachable, // Windows-only |             error.NetworkNotFound => unreachable, // Windows-only"
496,fs.zig,586,"error.UnsupportedReparsePointType => unreachable, // Windows-only |             error.NetworkNotFound => unreachable, // Windows-only |             else => |e| return e,"
497,fs.zig,613,"const real_path = posix.realpathZ(std.os.argv[0], &real_path_buf) catch |err| switch (err) { |                     error.InvalidWtf8 => unreachable, // Windows-only |                     error.Network..."
498,fs.zig,614,"error.InvalidWtf8 => unreachable, // Windows-only |                     error.NetworkNotFound => unreachable, // Windows-only |                     else => |e| return e,"
499,fs.zig,655,"return std.fs.cwd().realpathW(pathname_w.span(), out_buffer) catch |err| switch (err) { |                 error.InvalidWtf8 => unreachable, |                 else => |e| return e,"
500,hash/auto_hash.zig,104,"// bytes are undefined and must not be hashed! |                     const byte_size = comptime std.math.divCeil(comptime_int, @bitSizeOf(Key), 8) catch unreachable; |                     @call(.alway..."
501,hash/auto_hash.zig,154,"} |                 unreachable; |             } else @compileError(""cannot hash untagged union type: "" ++ @typeName(Key) ++ "", provide your own hash function"");"
502,hash/xxhash.zig,137,"}, |             else => unreachable, |         }"
503,hash/xxhash.zig,380,"}, |             else => unreachable, |         }"
504,hash_map.zig,735,"var new_cap: u32 = @intCast((@as(u64, size) * 100) / max_load_percentage + 1); |             new_cap = math.ceilPowerOfTwo(u32, new_cap) catch unreachable; |             return new_cap;"
505,hash_map.zig,1435,"try map.allocate(allocator, new_cap); |             errdefer comptime unreachable; |             map.pointer_stability.lock();"
506,hash_map.zig,1841,"while (i < n) : (i += 1) { |         keys.append(i) catch unreachable; |     }"
507,hash_map.zig,1849,"for (keys.items) |key| { |         map.put(key, key) catch unreachable; |     }"
508,hash_map.zig,2019,"_ = self; |             return std.fmt.parseInt(u64, adapted_key, 10) catch unreachable == test_key; |         }"
509,hash_map.zig,2023,"_ = self; |             const key = std.fmt.parseInt(u64, adapted_key, 10) catch unreachable; |             return (AutoContext(u64){}).hash(key);"
510,hash_map.zig,2048,"try testing.expect(!result.found_existing); |         real_keys[i] = std.fmt.parseInt(u64, key_str, 10) catch unreachable; |         result.key_ptr.* = real_keys[i];"
511,heap/debug_allocator.zig,551,"} else { |                     unreachable; |                 }"
512,heap/debug_allocator.zig,560,"} else { |                     unreachable; |                 }"
513,heap/debug_allocator.zig,661,"} else { |                     unreachable; |                 }"
514,heap/debug_allocator.zig,670,"} else { |                     unreachable; |                 }"
515,heap/debug_allocator.zig,893,"} else { |                     unreachable; |                 }"
516,http/ChunkParser.zig,94,"}, |         .data => unreachable, |         .invalid => unreachable,"
517,http/ChunkParser.zig,95,".data => unreachable, |         .invalid => unreachable, |     };"
518,http/Client.zig,121,"if (pool.free_len >= pool.free_size) { |             const popped = pool.free.popFirst() orelse unreachable; |             pool.free_len -= 1;"
519,http/Client.zig,155,"while (pool.free_len > new_size) { |             const popped = pool.free.popFirst() orelse unreachable; |             pool.free_len -= 1;"
520,http/Client.zig,239,"if (conn.protocol == .tls) { |             if (disable_tls) unreachable; |"
521,http/Client.zig,330,"if (conn.protocol == .tls) { |             if (disable_tls) unreachable; |"
522,http/Client.zig,387,"if (conn.protocol == .tls) { |             if (disable_tls) unreachable; |"
523,http/Client.zig,603,"} |         return std.fmt.parseInt(u10, text, 10) catch unreachable; |     }"
524,http/Client.zig,742,"switch (rb.*) { |                 .not_allowed => unreachable, |                 .unhandled => unreachable,"
525,http/Client.zig,743,".not_allowed => unreachable, |                 .unhandled => unreachable, |                 _ => rb.* = @enumFromInt(@intFromEnum(rb.*) - 1),"
526,http/Client.zig,1303,"stream.writer().print(""{user}"", .{uri.user orelse Uri.Component.empty}) catch |             unreachable; |         assert(stream.pos <= max_user_len);"
527,http/Client.zig,1306,"stream.writer().print("":{password}"", .{uri.password orelse Uri.Component.empty}) catch |             unreachable; |"
528,http/Client.zig,1357,"if (protocol == .tls) { |         if (disable_tls) unreachable; |"
529,http/Client.zig,1652,"if (protocol == .tls and @atomicLoad(bool, &client.next_https_rescan_certs, .acquire)) { |         if (disable_tls) unreachable; |"
530,http/HeadParser.zig,215,"}, |                         else => unreachable, |                     }"
531,http/Server.zig,426,"@tagName(options.version), @intFromEnum(options.status), phrase, |         }) catch unreachable; |"
532,http/Server.zig,437,"} else { |             h.fixedWriter().print(""content-length: {d}\r\n"", .{content.len}) catch unreachable; |         }"
533,http/Server.zig,492,".{content.len}, |                     ) catch unreachable; |"
534,http/Server.zig,578,"@tagName(o.version), @intFromEnum(o.status), phrase, |             }) catch unreachable; |"
535,http/Server.zig,589,"} else if (options.content_length) |len| { |                 h.fixedWriter().print(""content-length: {d}\r\n"", .{len}) catch unreachable; |             } else {"
536,http/Server.zig,811,".receiving_body, .ready => return true, |             else => unreachable, |         };"
537,http/Server.zig,958,"var header_buf: [18]u8 = undefined; |             const chunk_header = std.fmt.bufPrint(&header_buf, ""{x}\r\n"", .{chunk_len}) catch unreachable; |"
538,http/Server.zig,1039,"var header_buf: [18]u8 = undefined; |         const chunk_header = std.fmt.bufPrint(&header_buf, ""{x}\r\n"", .{r.chunk_len}) catch unreachable; |"
539,http/protocol.zig,84,".finished => .finished, |                 else => unreachable, |             },"
540,http/protocol.zig,109,".invalid => .invalid, |                 else => unreachable, |             },"
541,http/protocol.zig,169,"switch (r.state) { |                 .invalid, .start, .seen_n, .seen_r, .seen_rn, .seen_rnr => unreachable, |                 .finished => {"
542,io/c_writer.zig,16,"switch (@as(std.c.E, @enumFromInt(std.c._errno().*))) { |         .SUCCESS => unreachable, |         .INVAL => unreachable,"
543,io/c_writer.zig,17,".SUCCESS => unreachable, |         .INVAL => unreachable, |         .FAULT => unreachable,"
544,io/c_writer.zig,18,".INVAL => unreachable, |         .FAULT => unreachable, |         .AGAIN => unreachable, // this is a blocking API"
545,io/c_writer.zig,19,".FAULT => unreachable, |         .AGAIN => unreachable, // this is a blocking API |         .BADF => unreachable, // always a race condition"
546,io/c_writer.zig,20,".AGAIN => unreachable, // this is a blocking API |         .BADF => unreachable, // always a race condition |         .DESTADDRREQ => unreachable, // connect was never called"
547,io/c_writer.zig,21,".BADF => unreachable, // always a race condition |         .DESTADDRREQ => unreachable, // connect was never called |         .DQUOT => return error.DiskQuota,"
548,io/counting_writer.zig,37,"const bytes = ""yay"" ** 100; |     stream.writeAll(bytes) catch unreachable; |     try testing.expect(counting_stream.bytes_written == bytes.len);"
549,io/stream_source.zig,45,".const_buffer => |*x| return x.read(dest), |             .file => |x| if (!has_file) unreachable else return x.read(dest), |         }"
550,io/stream_source.zig,53,".const_buffer => return error.AccessDenied, |             .file => |x| if (!has_file) unreachable else return x.write(bytes), |         }"
551,io/stream_source.zig,61,".const_buffer => |*x| return x.seekTo(pos), |             .file => |x| if (!has_file) unreachable else return x.seekTo(pos), |         }"
552,io/stream_source.zig,69,".const_buffer => |*x| return x.seekBy(amt), |             .file => |x| if (!has_file) unreachable else return x.seekBy(amt), |         }"
553,io/stream_source.zig,77,".const_buffer => |*x| return x.getEndPos(), |             .file => |x| if (!has_file) unreachable else return x.getEndPos(), |         }"
554,io/stream_source.zig,85,".const_buffer => |*x| return x.getPos(), |             .file => |x| if (!has_file) unreachable else return x.getPos(), |         }"
555,io/tty.zig,131,"} else { |                 unreachable; |             },"
556,io.zig,572,"if (status < windows.WAIT_OBJECT_0 or status > windows.WAIT_OBJECT_0 + enum_fields.len - 1) |                     unreachable; |"
557,io.zig,589,"}, |                     .aborted => unreachable, |                 };"
558,io.zig,697,".closed => return if (read_any_data) .closed_populated else .closed, |                 .aborted => unreachable, |             };"
559,io.zig,721,"windows.WAIT_FAILED => return windows.unexpectedError(windows.GetLastError()), |                 else => unreachable, |             }"
560,io.zig,754,".closed => return if (read_any_data) .closed_populated else .closed, |             .aborted => unreachable, |         };"
561,json/dynamic.zig,38,"if (!isNumberFormattedLikeAnInteger(s)) { |             const f = std.fmt.parseFloat(f64, s) catch unreachable; |             if (std.math.isFinite(f)) {"
562,json/dynamic.zig,50,"error.Overflow => return Value{ .number_string = s }, |                 error.InvalidCharacter => unreachable, |             }"
563,json/dynamic.zig,121,"}, |                         else => unreachable, |                     }"
564,json/dynamic.zig,129,"|                 else => unreachable, |             }"
565,json/dynamic.zig,185,"}, |                     else => unreachable, |                 }"
566,json/dynamic.zig,193,"}, |             else => unreachable, |         }"
567,json/hashmap.zig,46,".object_end => break, |                     else => unreachable, |                 }"
568,json/scanner.zig,50,"error.OutOfMemory => return error.OutOfMemory, |             error.BufferUnderrun => unreachable, |         };"
569,json/scanner.zig,329,"|                             else => unreachable, |                         }"
570,json/scanner.zig,337,"|                 .object_end, .array_end, .end_of_document => unreachable, // Attempt to skip a non-value token. |             }"
571,json/scanner.zig,494,"const token_type = self.peekNextTokenType() catch |e| switch (e) { |             error.BufferUnderrun => unreachable, |             else => |err| return err,"
572,json/scanner.zig,504,"if (self.allocNextIntoArrayListMax(&value_list, when, max_value_len) catch |e| switch (e) { |                     error.BufferUnderrun => unreachable, |                     else => |err| return err,"
573,json/scanner.zig,529,"=> return self.next() catch |e| switch (e) { |                 error.BufferUnderrun => unreachable, |                 else => |err| return err,"
